RepRapFirmware height map file v2 generated at 2025-09-03 19:20, min error -0.052, max error 0.287, mean 0.021, deviation 0.066
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-140.00,140.00,-90.00,90.00,-1.00,20.00,30.00,15,7
 -0.019, -0.010,  0.002,  0.017,  0.037,  0.055,  0.072,  0.087,  0.109,  0.124,  0.148,  0.173,  0.203,  0.244,  0.287
 -0.038, -0.030, -0.016, -0.000,  0.016,  0.031,  0.046,  0.058,  0.069,  0.081,  0.097,  0.118,  0.141,  0.172,  0.204
 -0.045, -0.039, -0.028, -0.018, -0.003,  0.013,  0.021,  0.027,  0.032,  0.038,  0.047,  0.061,  0.076,  0.099,  0.123
 -0.038, -0.037, -0.032, -0.023, -0.015, -0.007, -0.002, -0.001, -0.001, -0.001,  0.002,  0.010,  0.017,  0.033,  0.051
 -0.017, -0.021, -0.019, -0.019, -0.016, -0.013, -0.012, -0.016, -0.021, -0.026, -0.027, -0.027, -0.023, -0.013, -0.001
  0.021,  0.011,  0.002, -0.002, -0.006, -0.008, -0.013, -0.019, -0.028, -0.038, -0.043, -0.046, -0.045, -0.036, -0.026
  0.072,  0.052,  0.036,  0.024,  0.015,  0.007, -0.002, -0.013, -0.026, -0.037, -0.046, -0.051, -0.052, -0.041, -0.029
