RepRapFirmware height map file v2 generated at 2023-01-15 13:33, min error -0.190, max error 0.055, mean -0.014, deviation 0.055
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-140.00,140.00,-90.00,90.00,-1.00,20.00,30.00,15,7
 -0.102, -0.078, -0.051, -0.023,  0.004,  0.025,  0.036,  0.046,  0.053,  0.050,  0.050,  0.047,  0.046,  0.051,  0.055
 -0.088, -0.063, -0.034, -0.008,  0.014,  0.032,  0.046,  0.050,  0.051,  0.047,  0.040,  0.032,  0.025,  0.021,  0.017
 -0.084, -0.055, -0.027, -0.004,  0.021,  0.036,  0.046,  0.051,  0.046,  0.040,  0.032,  0.021,  0.007, -0.004, -0.011
 -0.063, -0.038, -0.015,  0.006,  0.025,  0.036,  0.042,  0.040,  0.029,  0.015, -0.000, -0.019, -0.040, -0.056, -0.069
 -0.063, -0.044, -0.019,  0.000,  0.015,  0.025,  0.032,  0.025,  0.014, -0.004, -0.023, -0.048, -0.073, -0.095, -0.114
 -0.055, -0.033, -0.015,  0.000,  0.011,  0.019,  0.021,  0.010, -0.008, -0.033, -0.059, -0.088, -0.118, -0.142, -0.164
 -0.048, -0.033, -0.019, -0.008,  0.007,  0.011,  0.011,  0.000, -0.023, -0.051, -0.080, -0.113, -0.145, -0.168, -0.190
